location_name,iso3,year,domain,adverse_z,peer_reference,indicator_group,profile_2023,marked_adverse_z_gt_0_5
Peru,PER,2023,Ambient PM2.5,1.371882608467604,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Peru,PER,2023,Climate/transmission,-0.2267501842577386,same-year SDI-quintile peers,Climate/transmission,Neither,False
Peru,PER,2023,WASH,1.041202269475848,same-year SDI-quintile peers,WASH,Neither,True
Peru,PER,2023,Immunisation/UHC,0.2785745297237731,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Peru,PER,2023,HIV/TB,0.2608749139639868,same-year SDI-quintile peers,HIV/TB,Neither,False
Peru,PER,2023,Nutrition,-0.3680059198979676,same-year SDI-quintile peers,Nutrition,Neither,False
Peru,PER,2023,Health resources,0.3221972951111322,same-year SDI-quintile peers,Health resources,Neither,False
Colombia,COL,2023,Household energy/HAP,-0.1730602099798041,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Colombia,COL,2023,Ambient PM2.5,-0.1760303862635682,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Colombia,COL,2023,Climate/transmission,0.305554125804311,same-year SDI-quintile peers,Climate/transmission,Neither,False
Colombia,COL,2023,WASH,-0.3960145963501034,same-year SDI-quintile peers,WASH,Neither,False
Colombia,COL,2023,Immunisation/UHC,-0.5170746069748446,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Colombia,COL,2023,HIV/TB,-0.2773926471112287,same-year SDI-quintile peers,HIV/TB,Neither,False
Colombia,COL,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Colombia,COL,2023,Health resources,0.1619189055042059,same-year SDI-quintile peers,Health resources,Neither,False
Costa Rica,CRI,2023,Household energy/HAP,-0.6304824624570895,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Costa Rica,CRI,2023,Ambient PM2.5,-0.2560721587302802,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Costa Rica,CRI,2023,Climate/transmission,0.6046920845691532,same-year SDI-quintile peers,Climate/transmission,Neither,True
Costa Rica,CRI,2023,WASH,-1.0183089424061469,same-year SDI-quintile peers,WASH,Neither,False
Costa Rica,CRI,2023,Immunisation/UHC,-0.9974982616028694,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Costa Rica,CRI,2023,HIV/TB,-0.4749358123061405,same-year SDI-quintile peers,HIV/TB,Neither,False
Costa Rica,CRI,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Costa Rica,CRI,2023,Health resources,-1.7724467817666316,same-year SDI-quintile peers,Health resources,Neither,False
El Salvador,SLV,2023,Household energy/HAP,-1.1501016647391484,same-year SDI-quintile peers,Household energy/HAP,Neither,False
El Salvador,SLV,2023,Ambient PM2.5,0.6445188991791361,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
El Salvador,SLV,2023,Climate/transmission,0.0679590761840534,same-year SDI-quintile peers,Climate/transmission,Neither,False
El Salvador,SLV,2023,WASH,-0.4286451733691236,same-year SDI-quintile peers,WASH,Neither,False
El Salvador,SLV,2023,Immunisation/UHC,-1.0736766859016558,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
El Salvador,SLV,2023,HIV/TB,-0.4624344062123838,same-year SDI-quintile peers,HIV/TB,Neither,False
El Salvador,SLV,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
El Salvador,SLV,2023,Health resources,-0.5655035542211576,same-year SDI-quintile peers,Health resources,Neither,False
Guatemala,GTM,2023,Household energy/HAP,-0.2384491602467309,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Guatemala,GTM,2023,Ambient PM2.5,0.651689999650509,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Guatemala,GTM,2023,Climate/transmission,-0.1238795913321093,same-year SDI-quintile peers,Climate/transmission,Neither,False
Guatemala,GTM,2023,WASH,-0.1089093189365732,same-year SDI-quintile peers,WASH,Neither,False
Guatemala,GTM,2023,Immunisation/UHC,-0.1159995979859803,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Guatemala,GTM,2023,HIV/TB,-0.591128774608943,same-year SDI-quintile peers,HIV/TB,Neither,False
Guatemala,GTM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Guatemala,GTM,2023,Health resources,0.2479480196299797,same-year SDI-quintile peers,Health resources,Neither,False
Honduras,HND,2023,Household energy/HAP,-1.3794220669444393,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Honduras,HND,2023,Ambient PM2.5,0.0006025935091434,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Honduras,HND,2023,Climate/transmission,0.2024892457607582,same-year SDI-quintile peers,Climate/transmission,Neither,False
Honduras,HND,2023,WASH,-1.7296031339558648,same-year SDI-quintile peers,WASH,Neither,False
Honduras,HND,2023,Immunisation/UHC,-0.3291524970395265,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Honduras,HND,2023,HIV/TB,-0.824333439731052,same-year SDI-quintile peers,HIV/TB,Neither,False
Honduras,HND,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Honduras,HND,2023,Health resources,-1.8725377209675176,same-year SDI-quintile peers,Health resources,Neither,False
Mexico,MEX,2023,Household energy/HAP,-0.3254739333432761,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Mexico,MEX,2023,Ambient PM2.5,-0.3882957411070826,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Mexico,MEX,2023,Climate/transmission,-0.5634473516704651,same-year SDI-quintile peers,Climate/transmission,Neither,False
Mexico,MEX,2023,WASH,-0.5842794681165103,same-year SDI-quintile peers,WASH,Neither,False
Mexico,MEX,2023,Immunisation/UHC,-0.1405670740756036,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Mexico,MEX,2023,HIV/TB,-0.3939942090109262,same-year SDI-quintile peers,HIV/TB,Neither,False
Mexico,MEX,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Mexico,MEX,2023,Health resources,-0.4886556335107829,same-year SDI-quintile peers,Health resources,Neither,False
Nicaragua,NIC,2023,Household energy/HAP,0.0058985598899055,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Nicaragua,NIC,2023,Ambient PM2.5,-0.0622072876152599,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Nicaragua,NIC,2023,Climate/transmission,0.4467364322888347,same-year SDI-quintile peers,Climate/transmission,Neither,False
Nicaragua,NIC,2023,WASH,,same-year SDI-quintile peers,WASH,Neither,False
Nicaragua,NIC,2023,Immunisation/UHC,-0.4450732860709439,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Nicaragua,NIC,2023,HIV/TB,-0.6945196597398342,same-year SDI-quintile peers,HIV/TB,Neither,False
Nicaragua,NIC,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Nicaragua,NIC,2023,Health resources,0.3209159867417178,same-year SDI-quintile peers,Health resources,Neither,False
Panama,PAN,2023,Household energy/HAP,-1.0656624204840122,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Panama,PAN,2023,Ambient PM2.5,-0.569237714360955,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Panama,PAN,2023,Climate/transmission,1.0709260210770946,same-year SDI-quintile peers,Climate/transmission,Neither,True
Panama,PAN,2023,WASH,0.4069851603725357,same-year SDI-quintile peers,WASH,Neither,False
Panama,PAN,2023,Immunisation/UHC,0.310481510813055,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Panama,PAN,2023,HIV/TB,-0.1482529877276663,same-year SDI-quintile peers,HIV/TB,Neither,False
Panama,PAN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Panama,PAN,2023,Health resources,-3.031337697664166,same-year SDI-quintile peers,Health resources,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,Household energy/HAP,-0.3377699779865549,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,Ambient PM2.5,-0.156233360347959,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,Climate/transmission,0.4280803769968839,same-year SDI-quintile peers,Climate/transmission,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,WASH,-0.7991358354029273,same-year SDI-quintile peers,WASH,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,Immunisation/UHC,1.297832921681859,same-year SDI-quintile peers,Immunisation/UHC,Neither,True
Venezuela (Bolivarian Republic of),VEN,2023,HIV/TB,-0.5223952248048107,same-year SDI-quintile peers,HIV/TB,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Venezuela (Bolivarian Republic of),VEN,2023,Health resources,0.3772320949928539,same-year SDI-quintile peers,Health resources,Neither,False
Brazil,BRA,2023,Household energy/HAP,-0.4431136825785825,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Brazil,BRA,2023,Ambient PM2.5,-0.7804917753050283,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Brazil,BRA,2023,Climate/transmission,0.289603664662133,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Brazil,BRA,2023,WASH,-0.5738452798222428,same-year SDI-quintile peers,WASH,Excess-only,False
Brazil,BRA,2023,Immunisation/UHC,-0.4915731191337109,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Brazil,BRA,2023,HIV/TB,-0.2515647152345163,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Brazil,BRA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Brazil,BRA,2023,Health resources,-1.2383666617000784,same-year SDI-quintile peers,Health resources,Excess-only,False
Paraguay,PRY,2023,Household energy/HAP,0.1766005618571838,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Paraguay,PRY,2023,Ambient PM2.5,-0.7330526868438376,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Paraguay,PRY,2023,Climate/transmission,-0.027594178261008,same-year SDI-quintile peers,Climate/transmission,Neither,False
Paraguay,PRY,2023,WASH,-0.759433832755511,same-year SDI-quintile peers,WASH,Neither,False
Paraguay,PRY,2023,Immunisation/UHC,0.1005555971815715,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Paraguay,PRY,2023,HIV/TB,-0.2778075087965781,same-year SDI-quintile peers,HIV/TB,Neither,False
Paraguay,PRY,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Paraguay,PRY,2023,Health resources,-0.7855938788507736,same-year SDI-quintile peers,Health resources,Neither,False
Algeria,DZA,2023,Household energy/HAP,-0.6445089213838459,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Algeria,DZA,2023,Ambient PM2.5,-0.6398924392826713,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Algeria,DZA,2023,Climate/transmission,-0.8894205778300784,same-year SDI-quintile peers,Climate/transmission,Neither,False
Algeria,DZA,2023,WASH,0.4490535707811133,same-year SDI-quintile peers,WASH,Neither,False
Algeria,DZA,2023,Immunisation/UHC,-0.5727087396403455,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Algeria,DZA,2023,HIV/TB,-0.589597280168164,same-year SDI-quintile peers,HIV/TB,Neither,False
Algeria,DZA,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Algeria,DZA,2023,Health resources,0.4671665881111327,same-year SDI-quintile peers,Health resources,Neither,False
Bahrain,BHR,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Bahrain,BHR,2023,Ambient PM2.5,2.491759332734287,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Bahrain,BHR,2023,Climate/transmission,0.4637904541277182,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Bahrain,BHR,2023,WASH,-0.5165251767158012,same-year SDI-quintile peers,WASH,Excess-only,False
Bahrain,BHR,2023,Immunisation/UHC,-0.4009527967881847,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Bahrain,BHR,2023,HIV/TB,-0.4777021909642334,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Bahrain,BHR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Bahrain,BHR,2023,Health resources,0.6700880639918804,same-year SDI-quintile peers,Health resources,Excess-only,True
Egypt,EGY,2023,Household energy/HAP,-0.5147718476239758,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Egypt,EGY,2023,Ambient PM2.5,1.4061061768277026,same-year SDI-quintile peers,Ambient PM2.5,Double-high,True
Egypt,EGY,2023,Climate/transmission,-1.0115890283028248,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Egypt,EGY,2023,WASH,-0.5749292001460464,same-year SDI-quintile peers,WASH,Double-high,False
Egypt,EGY,2023,Immunisation/UHC,-0.2557195551039746,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Egypt,EGY,2023,HIV/TB,-0.7096301473901603,same-year SDI-quintile peers,HIV/TB,Double-high,False
Egypt,EGY,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Egypt,EGY,2023,Health resources,0.8602145646091384,same-year SDI-quintile peers,Health resources,Double-high,True
Iran (Islamic Republic of),IRN,2023,Household energy/HAP,-0.6498152478765518,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Iran (Islamic Republic of),IRN,2023,Ambient PM2.5,2.4840377846134585,same-year SDI-quintile peers,Ambient PM2.5,Neither,True
Iran (Islamic Republic of),IRN,2023,Climate/transmission,-1.1125293772470666,same-year SDI-quintile peers,Climate/transmission,Neither,False
Iran (Islamic Republic of),IRN,2023,WASH,-0.1641844455169754,same-year SDI-quintile peers,WASH,Neither,False
Iran (Islamic Republic of),IRN,2023,Immunisation/UHC,-0.2920565392885405,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Iran (Islamic Republic of),IRN,2023,HIV/TB,-0.5964179946432678,same-year SDI-quintile peers,HIV/TB,Neither,False
Iran (Islamic Republic of),IRN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Iran (Islamic Republic of),IRN,2023,Health resources,0.4292003441287464,same-year SDI-quintile peers,Health resources,Neither,False
Iraq,IRQ,2023,Household energy/HAP,-0.617766056243528,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Iraq,IRQ,2023,Ambient PM2.5,1.8925111974206927,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Iraq,IRQ,2023,Climate/transmission,-0.5079072210994343,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Iraq,IRQ,2023,WASH,-0.759643885621083,same-year SDI-quintile peers,WASH,Excess-only,False
Iraq,IRQ,2023,Immunisation/UHC,0.0724041321003504,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Iraq,IRQ,2023,HIV/TB,-0.6749539857482503,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Iraq,IRQ,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Iraq,IRQ,2023,Health resources,0.0401604640002805,same-year SDI-quintile peers,Health resources,Excess-only,False
Jordan,JOR,2023,Household energy/HAP,1.4031338927225487,same-year SDI-quintile peers,Household energy/HAP,Excess-only,True
Jordan,JOR,2023,Ambient PM2.5,1.0228062184561368,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Jordan,JOR,2023,Climate/transmission,-1.0506923371702523,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Jordan,JOR,2023,WASH,-0.0358744091953359,same-year SDI-quintile peers,WASH,Excess-only,False
Jordan,JOR,2023,Immunisation/UHC,0.6151045761749779,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,True
Jordan,JOR,2023,HIV/TB,-0.6890762084280031,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Jordan,JOR,2023,Nutrition,0.2237945172806366,same-year SDI-quintile peers,Nutrition,Excess-only,False
Jordan,JOR,2023,Health resources,1.0600580451306665,same-year SDI-quintile peers,Health resources,Excess-only,True
Kuwait,KWT,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Kuwait,KWT,2023,Ambient PM2.5,2.846696738812293,same-year SDI-quintile peers,Ambient PM2.5,Double-high,True
Kuwait,KWT,2023,Climate/transmission,-0.0199707392457168,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Kuwait,KWT,2023,WASH,-0.5343260169820003,same-year SDI-quintile peers,WASH,Double-high,False
Kuwait,KWT,2023,Immunisation/UHC,-0.6746693222518066,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Kuwait,KWT,2023,HIV/TB,-0.5369659341783745,same-year SDI-quintile peers,HIV/TB,Double-high,False
Kuwait,KWT,2023,Nutrition,-0.12721425837096,same-year SDI-quintile peers,Nutrition,Double-high,False
Kuwait,KWT,2023,Health resources,0.4876924044454513,same-year SDI-quintile peers,Health resources,Double-high,False
Lebanon,LBN,2023,Household energy/HAP,1.492999142650251,same-year SDI-quintile peers,Household energy/HAP,Excess-only,True
Lebanon,LBN,2023,Ambient PM2.5,0.65840414024196,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Lebanon,LBN,2023,Climate/transmission,0.0644822054709481,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Lebanon,LBN,2023,WASH,1.1868489377307905,same-year SDI-quintile peers,WASH,Excess-only,True
Lebanon,LBN,2023,Immunisation/UHC,2.4460912927886884,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,True
Lebanon,LBN,2023,HIV/TB,-0.5172113531069941,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Lebanon,LBN,2023,Nutrition,0.6848158269340443,same-year SDI-quintile peers,Nutrition,Excess-only,True
Lebanon,LBN,2023,Health resources,1.0016803726758845,same-year SDI-quintile peers,Health resources,Excess-only,True
Libya,LBY,2023,Household energy/HAP,-0.4821102552306085,same-year SDI-quintile peers,Household energy/HAP,Double-high,False
Libya,LBY,2023,Ambient PM2.5,0.2483869031069971,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Libya,LBY,2023,Climate/transmission,-0.244769477794953,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Libya,LBY,2023,WASH,1.4284707008474165,same-year SDI-quintile peers,WASH,Double-high,True
Libya,LBY,2023,Immunisation/UHC,1.3171606795796984,same-year SDI-quintile peers,Immunisation/UHC,Double-high,True
Libya,LBY,2023,HIV/TB,0.3717447951051215,same-year SDI-quintile peers,HIV/TB,Double-high,False
Libya,LBY,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Libya,LBY,2023,Health resources,0.9257256188162772,same-year SDI-quintile peers,Health resources,Double-high,True
Morocco,MAR,2023,Household energy/HAP,-1.2230474356790908,same-year SDI-quintile peers,Household energy/HAP,Neither,False
Morocco,MAR,2023,Ambient PM2.5,-0.1930535977300845,same-year SDI-quintile peers,Ambient PM2.5,Neither,False
Morocco,MAR,2023,Climate/transmission,-0.8819271499260095,same-year SDI-quintile peers,Climate/transmission,Neither,False
Morocco,MAR,2023,WASH,-0.4291642855816181,same-year SDI-quintile peers,WASH,Neither,False
Morocco,MAR,2023,Immunisation/UHC,-0.6065748108714202,same-year SDI-quintile peers,Immunisation/UHC,Neither,False
Morocco,MAR,2023,HIV/TB,-0.4658381927193357,same-year SDI-quintile peers,HIV/TB,Neither,False
Morocco,MAR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Neither,False
Morocco,MAR,2023,Health resources,0.8032250919487304,same-year SDI-quintile peers,Health resources,Neither,True
Palestine,PSE,2023,Household energy/HAP,2.419357570842258,same-year SDI-quintile peers,Household energy/HAP,Double-high,True
Palestine,PSE,2023,Ambient PM2.5,-0.1896819120899427,same-year SDI-quintile peers,Ambient PM2.5,Double-high,False
Palestine,PSE,2023,Climate/transmission,-0.450021069054223,same-year SDI-quintile peers,Climate/transmission,Double-high,False
Palestine,PSE,2023,WASH,-0.8399795488038087,same-year SDI-quintile peers,WASH,Double-high,False
Palestine,PSE,2023,Immunisation/UHC,-0.2518333421769614,same-year SDI-quintile peers,Immunisation/UHC,Double-high,False
Palestine,PSE,2023,HIV/TB,-0.7944990300296427,same-year SDI-quintile peers,HIV/TB,Double-high,False
Palestine,PSE,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Double-high,False
Palestine,PSE,2023,Health resources,-0.012774167076942,same-year SDI-quintile peers,Health resources,Double-high,False
Oman,OMN,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Oman,OMN,2023,Ambient PM2.5,1.8958101553349096,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Oman,OMN,2023,Climate/transmission,0.1712557651649305,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Oman,OMN,2023,WASH,1.1841871665609711,same-year SDI-quintile peers,WASH,Excess-only,True
Oman,OMN,2023,Immunisation/UHC,-0.18588477611561,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Oman,OMN,2023,HIV/TB,-0.4777021909642334,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Oman,OMN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Oman,OMN,2023,Health resources,0.8309097189686918,same-year SDI-quintile peers,Health resources,Excess-only,True
Qatar,QAT,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Qatar,QAT,2023,Ambient PM2.5,5.633812507063997,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Qatar,QAT,2023,Climate/transmission,0.0171662807093362,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Qatar,QAT,2023,WASH,-0.5257936989800768,same-year SDI-quintile peers,WASH,Excess-only,False
Qatar,QAT,2023,Immunisation/UHC,-0.4713174008853533,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Qatar,QAT,2023,HIV/TB,0.0359169168916555,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Qatar,QAT,2023,Nutrition,-0.1117941570682981,same-year SDI-quintile peers,Nutrition,Excess-only,False
Qatar,QAT,2023,Health resources,0.2779651793342937,same-year SDI-quintile peers,Health resources,Excess-only,False
Saudi Arabia,SAU,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Saudi Arabia,SAU,2023,Ambient PM2.5,3.5322440993496893,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Saudi Arabia,SAU,2023,Climate/transmission,-0.0702905877729321,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Saudi Arabia,SAU,2023,WASH,-0.0917213530697363,same-year SDI-quintile peers,WASH,Excess-only,False
Saudi Arabia,SAU,2023,Immunisation/UHC,-0.5214516298032293,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Saudi Arabia,SAU,2023,HIV/TB,-0.5883278449639633,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Saudi Arabia,SAU,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Saudi Arabia,SAU,2023,Health resources,0.337353731471028,same-year SDI-quintile peers,Health resources,Excess-only,False
Syrian Arab Republic,SYR,2023,Household energy/HAP,-0.1979431154138362,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Syrian Arab Republic,SYR,2023,Ambient PM2.5,0.8348377848304,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Syrian Arab Republic,SYR,2023,Climate/transmission,-1.3127721421296208,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Syrian Arab Republic,SYR,2023,WASH,-0.7652382293589213,same-year SDI-quintile peers,WASH,Structural high,False
Syrian Arab Republic,SYR,2023,Immunisation/UHC,0.9806616031329654,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Syrian Arab Republic,SYR,2023,HIV/TB,-0.611259899356679,same-year SDI-quintile peers,HIV/TB,Structural high,False
Syrian Arab Republic,SYR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Syrian Arab Republic,SYR,2023,Health resources,0.6585276612587029,same-year SDI-quintile peers,Health resources,Structural high,True
Tunisia,TUN,2023,Household energy/HAP,0.0618567210022913,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Tunisia,TUN,2023,Ambient PM2.5,-0.1130584521201719,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,False
Tunisia,TUN,2023,Climate/transmission,-0.6684513088242964,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Tunisia,TUN,2023,WASH,-0.4545560232352269,same-year SDI-quintile peers,WASH,Excess-only,False
Tunisia,TUN,2023,Immunisation/UHC,-0.6216116239296688,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Tunisia,TUN,2023,HIV/TB,-0.3686473159094657,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Tunisia,TUN,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Tunisia,TUN,2023,Health resources,0.9258547232153892,same-year SDI-quintile peers,Health resources,Excess-only,True
Türkiye,TUR,2023,Household energy/HAP,-0.4709601053133496,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
Türkiye,TUR,2023,Ambient PM2.5,0.6405624064577999,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
Türkiye,TUR,2023,Climate/transmission,-0.5214372318363311,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
Türkiye,TUR,2023,WASH,0.4296927072201567,same-year SDI-quintile peers,WASH,Excess-only,False
Türkiye,TUR,2023,Immunisation/UHC,-0.3351975189714413,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
Türkiye,TUR,2023,HIV/TB,-0.2782968259655856,same-year SDI-quintile peers,HIV/TB,Excess-only,False
Türkiye,TUR,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
Türkiye,TUR,2023,Health resources,0.8976722795633013,same-year SDI-quintile peers,Health resources,Excess-only,True
United Arab Emirates,ARE,2023,Household energy/HAP,0.118127746636918,same-year SDI-quintile peers,Household energy/HAP,Excess-only,False
United Arab Emirates,ARE,2023,Ambient PM2.5,2.5298893054529104,same-year SDI-quintile peers,Ambient PM2.5,Excess-only,True
United Arab Emirates,ARE,2023,Climate/transmission,-0.129346650658123,same-year SDI-quintile peers,Climate/transmission,Excess-only,False
United Arab Emirates,ARE,2023,WASH,-0.4470189779200295,same-year SDI-quintile peers,WASH,Excess-only,False
United Arab Emirates,ARE,2023,Immunisation/UHC,-0.4972816756370292,same-year SDI-quintile peers,Immunisation/UHC,Excess-only,False
United Arab Emirates,ARE,2023,HIV/TB,-0.7392528443493092,same-year SDI-quintile peers,HIV/TB,Excess-only,False
United Arab Emirates,ARE,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Excess-only,False
United Arab Emirates,ARE,2023,Health resources,0.4438759611435801,same-year SDI-quintile peers,Health resources,Excess-only,False
Yemen,YEM,2023,Household energy/HAP,-0.4158608095414984,same-year SDI-quintile peers,Household energy/HAP,Structural high,False
Yemen,YEM,2023,Ambient PM2.5,1.0430039472455483,same-year SDI-quintile peers,Ambient PM2.5,Structural high,True
Yemen,YEM,2023,Climate/transmission,-1.020890223408748,same-year SDI-quintile peers,Climate/transmission,Structural high,False
Yemen,YEM,2023,WASH,-0.4632017682001916,same-year SDI-quintile peers,WASH,Structural high,False
Yemen,YEM,2023,Immunisation/UHC,1.3937535753103696,same-year SDI-quintile peers,Immunisation/UHC,Structural high,True
Yemen,YEM,2023,HIV/TB,-0.8385496930819567,same-year SDI-quintile peers,HIV/TB,Structural high,False
Yemen,YEM,2023,Nutrition,,same-year SDI-quintile peers,Nutrition,Structural high,False
Yemen,YEM,2023,Health resources,0.4966768273322585,same-year SDI-quintile peers,Health resources,Structural high,False
